CODIGO,NATUREZA_OCORRENCIA,FORMA,MUNICIPIO,BAIRRO,TIPO_LOCAL_FATO,DATA_FATO,HORA_FATO,NOME_MEIO_EMPREGADO,SEXO,NUMR_IDADE_ESTIMADA,DESC_GRAU_INSTRUCAO,NARRATIVA,PERIODO
1749,ESTELIONATO,CONSUMADO,CUIABA,JARDIM DAS AMERICAS,INTERNET,2024-01-07 00:00:00.000,1970-01-01 13:00:00,ELETRÔNICO,FEMININO,36.0,PREJUDICADO,narrativa toda redigida comunicante  relata que  passando momentos turbulentos emocionalmente vida final ano passado poucos dias atrás  procurou primeira vez taróloga  algumas amigas ido algumas gostaram resultado  concordavam ir mesma  achou instagram usuário ifapaolaluz entrou contato mesma dia 6 janeiro marcar consulta  valor r   declarante disposta pagar  dia 6  entrou contato whatsapp 55  pedindo nome data nascimento agendou consulta virtual  de tarô  valor r 150  h dia 7 janeiro  horário local cuiabá  através chamada vídeo paola luz paola rodrigues  nessa ocasião  paola  acabou conduzindo conversa culpabilizando problemas acontecido razão 7 encostos recebido desde nascimento acompanhavam desde então  nunca tipo crença  porém  problemas enfrentando  acabou perdendo  ainda temporariamente capacidade julgamento crítico  deu porque ocasião consulta  disse entidade pedindo falar nome passou mãe  começou solicitar valores trabalho  início 0  feito teatro  menos mostrado algo  vídeo genérico  tempo todo dizendo poderia contar ninguém 21 dias  entanto  desse primeiro  falou dia que conseguiu retirar 6 7 encostos 7º forte  porque sido feito trabalho mãe  anterior nascimento começou solicitar valores  dizendo esse valor gastar  valor vai ficar sete dias centro descarrego todo valor mando volta  resumindo  precisa notas dinheiro declarando precisava fazer crédito  pix  transferência impreterivelmente naquela data  0824   atrapalhava  certo devolveria dia 20  afirmou sim outros valores complementar possibilitar devolução ainda reduziu prazo dizendo dia enrolando  parou responder vários dias  atender telefone  whats  direct  nada  abalada  acabei caindo nessa conversa fiz diversas transferências  sendo pagamentos via pix  pix luzesoterismogmailcom   ted  pagbank  banco 0  agencia  conta 7  cnpj 876267 73  luz esoterismo ltda  pagamentos via mercado pago recebidos por  universo mistico ltda  cnpj 48880582 1  totalizando r 54com valores teatro  dava desculpas ter feito depósitos determinado dia desapareceu  anteriormente bo  entrei contato mercado pago contestar compra feita cartão alegando recebi serviço banco brasil tentando reaver  ainda parcialmente valores  deve ter sido comunicada contestação data ontem  1622  recebi mensagem whats reconhecendo dinheiro dizendo  os valores utilizados pagar advogada bancária cobrir contestações nessa ocasião  vi reclamação similar reclame aqui  httpswwwreclameaquicombrempresaluzesoterismo   perdeu somente r 1000  leva crer aplica golpes certa frequência  considero vítima estelionato apropriação indébita solicito providências  possível endereço atendimento presencial  avenida paulista  1745  ap 05  bela vista  paulo  sp  cep 01311929   ,tarde
1750,ESTELIONATO,TENTADO,CUIABA,NOVO COLORADO,INTERNET,2024-01-18 00:00:00.000,1970-01-01 15:09:00,ELETRÔNICO,FEMININO,39.0,PREJUDICADO, informando suspeito usando foto sua  55  passando solicitando pessoas valores via pix  emprestado  vitima afirma conhece numero  conhece poderia usando imagem aplicar golpes  pediram trasferencia via pix  vlor r 99800 reais   pix pagamentoltsagmailcom  afirma ainda ate momento nenhum valor transferido  civil criminal comunicante ,tarde
1751,ESTELIONATO,CONSUMADO,CUIABA,POCAO,INTERNET,2024-01-14 00:00:00.000,1970-01-01 19:00:00,ELETRÔNICO,MASCULINO,63.0,PREJUDICADO, informando suspeita vizinha passava amiga  pegou dados bancários banco itau  passando ele  solicitou empréstimo r  dez mil reais valor r  mesma   cpf xxx 6061xx  banco nu pagamentos ip  acredita suspeita acessou aplicativo banco outro celular  surpreso banco liberar valor empréstimo  sendo nome possui restrições  valor transferências superior limite diário  criminal comunicante ,noite
1752,OUTRAS FRAUDES,CONSUMADO,CUIABA,TIJUCAL,INTERNET,2024-01-12 00:00:00.000,1970-01-01 18:41:00,ELETRÔNICO,FEMININO,30.0,PREJUDICADO, informando  e nome  nova conta aplicativo  vitima solicitando valores  familiares amigos   criminal comunicante ,noite
1756,ESTELIONATO,CONSUMADO,CUIABA,CENTRO POLITICO ADMINISTRATIVO,99 POP (VEÍCULO DE APLICATIVO),2024-03-04 00:00:00.000,1970-01-01 11:06:00,VERBAL,MASCULINO,50.0,PREJUDICADO,compareceu nesta central ocorrencia eustaquio almeida informando vitima estelionato  comunicante pegou corrida aplicativo  pop  trecho compreendendo origem mateus  residencial benedito  varzea grande destino hospital cancer  cuiaba chegou destino  pagar  utilizouse cartão credito debito banco nubank motorista apresentou maquina cartão comunicante chegou ver valor corrida  segundo motorista havia dito valor r 48  quarenta oito reais vinte centavos   porém abriu aplicativo banco nubank viu valor cobrado maior  sendo r 000  quatrocentos quarenta reais   nubank contestar cobrança  porém conseguiu  bem tentou falar administração empresa  99  conseguiu resolver problema  comunicante informa motorista nome  veiculo placa qtrqi sendo marca  modelo vw  gol 10l mc4 ano fabricação  modelo 1920 cor branca placa qtr3i44 renavam nome  ante exposto registra fato ,manhã
1759,ESTELIONATO,CONSUMADO,CUIABA,RECANTO DOS PASSAROS,OUTRO,2024-04-26 16:00:00.000,1970-01-01 16:00:00,ELETRÔNICO,MASCULINO,39.0,PREJUDICADO,fez passar escritório advocacia contrato cuiabá  horas conversas pediu passar dois pix conseguir receber causa processo havia ganho  sendo  valor r 495  outro  valor r 999875  efetuado percebi havia caído golpe  consegui cancelar nenhum valores pix efetuadosboletim on lineprotocolo atendimento0,tarde
1761,OUTRAS FRAUDES,CONSUMADO,CUIABA,SANTA HELENA,RESIDÊNCIA PARTICULAR,2024-10-13 16:00:00.000,1970-01-01 16:00:00,ELETRÔNICO,FEMININO,77.0,1º GRAU INCOMPLETO,dia 131024  volta 16h  usando celular inscrever curso  recebi ligação  solicitando clicasse link confirmar inscrição  cliquei link continuaram fazer perguntas sobre profissao  desconfiei golpe desliguei celular  uns 20 minutos depois  filha alertou recebendo mensagens celular  foto  grupos whatsapp  onde estaria oferecendo eletrodomésticos  eletrônicos móveis serem comprados amigos conhecidos whatsapp  então  notei havia sido vítima golpe  whatsapp havia sido clonado  tentei diversas maneiras recuperar aplicativo  porém  golpista criou novos acessos apossou sms  email todas formas confirmação identidade  assim  fiquei impedida acessar contatos whatsapp  sms  golpista continua utilizando  foto  vender produtos contatos  contatos demonstrou interesse comprar produtos ofereceu pagar pix  porém golpista disse enviar pagamento direto  minha suposta amiga   dona produtos passou seguintes dados  alana ester souza santos  pix  cpf  assim  informo partir daquele momento  sinto vulnerável pretendo resguardar quaisquer prejuízos possa sofrer causar outrem  razão invasão celular dados  continuo tentando recuperar conta whatsapp  sucesso momentoboletim on lineprotocolo atendimento6,tarde
1762,OUTRAS FRAUDES,TENTADO,CUIABA,JARDIM ITALIA,RESIDÊNCIA PARTICULAR,2024-07-17 00:00:00.000,1970-01-01 15:32:00,ELETRÔNICO,FEMININO,63.0,SUPERIOR INCOMPLETO,recebi ligação atendi porque falou nome gerente disse precisava validar pra usar aplicativo precisaria computador empresária shopping 3 americas falou poderia retornar ligação disse sim  após 1 hora ligou deu link caixa onde acessei digitei dados sorte q validar totem caixa  aqui shopping totens todos bancos marcou comigo caixa perto shopping goiabeiras amanha 11 30 passou numero liguei caixa numero nao deles  preocupada s consigo alterar senhas amanha gerência consegui aplicativo nao sei resolve endereço tambémboletim on lineprotocolo atendimento9,tarde
1763,ESTELIONATO,CONSUMADO,CUIABA,RIBEIRAO DA PONTE,INTERNET,2025-03-19 00:00:00.000,1970-01-01 17:00:00,ELETRÔNICO,MASCULINO,65.0,SUPERIOR COMPLETO,ligação nº  11  9211854 passava previdência social  logo seguida fez chamada vídeo informando prova vida  solicitando dados vítima assim vítima fez  vítima recebeu pix aleatória  nome edmilson barros nascimento junior  pic pay  cpf     575368    enviou valor r 86752,tarde
1764,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2025-03-14 00:00:00.000,1970-01-01 12:11:00,ELETRÔNICO,FEMININO,47.0,SUPERIOR COMPLETO,ligação 4153 gravação informava havia efetuada compra cartão casas bahia valor r 6  tendo confirmar apertando opção 01 efetuada compra opção  vítima apertou opção direcionada automaticamente whatsapp nº  11  90812 logomarca banco bradesco informando haviam registrado boletim ocorrência estado paulo  suspeita fraude  vítima conversou pessoa nome  vítima acessou contas percebeu haviam fraudado 04  quatro  contas correntes  vítima entrou contato bancos  gerando protocolos  pf147973 protocolo contestação sicredi  protocolo contestação cartão crédito virtual  sicredi   contestação protocolo 00 banco itaú crédito  contestação protocolo 33567  2025 banco itaú conta corrente  protocolo atendimento  atendente  mercado pago  ,tarde
1765,OUTRAS FRAUDES,CONSUMADO,CUIABA,ALTOS DO COXIPO,INTERNET,2024-12-04 15:00:00.000,1970-01-01 15:00:00,ELETRÔNICO,MASCULINO,32.0,SUPERIOR COMPLETO,realizei compra manta cavalo boots horse reverse pressure lã curva bege  marrom  magenta  roxo data 041224 valor total r 16189 entrega via sedex prazo 02 dias através site seja  jj ranch httpswwwjjranchcombr realizei pagamento mediante pix conta empresa otimize pagamentos  infelizmente obtive retorno levando crer golpe ,tarde
1767,ESTELIONATO,CONSUMADO,CUIABA,JARDIM MARIANA,INTERNET,2024-10-25 00:00:00.000,1970-01-01 12:30:00,ELETRÔNICO,FEMININO,45.0,SUPERIOR COMPLETO,sms dizia bradescard  vítima possuia 7589 mil milhas  necessário mesma clicasse link  que vítima clicou link logo seguida recebeu ligação nº  85  9087934 perguntou vítima mesma havia feito movimentação conta ag  1966 c  c  21019  banco bradesco estado rio janeiro  vítima disse feito nenhuma movimentação  informaram iam bloquear conta  mesma devolver empréstimo haviam feito  logo seguida vítima desligou ligação entrou contato banco bradesco  vítima acessar conta via app percebeu havia dois empréstimo seguintes valores  r 1345612 r 1400  mesma fez  logo seguida percebeu havia caído golpe ,tarde
1768,ESTELIONATO,CONSUMADO,CUIABA,JARDIM INDUSTRIARIO 2,INTERNET,2024-10-21 14:47:00.000,1970-01-01 14:47:00,ELETRÔNICO,MASCULINO,58.0,2º GRAU COMPLETO,dia hoje 21 outubro 2024 14 recebi ligacao pessoa nome thiago fingindo gerente banco sicoob conseguiu acesso conta bancaria fez retirada valores r 4722800 reais bancaria passe cartao credito pagamentos boleto  nome lobo costaboletim on lineprotocolo atendimento0,tarde
1769,ESTELIONATO,CONSUMADO,CUIABA,NOSSA SENHORA APARECIDA,INTERNET,2024-09-04 00:00:00.000,1970-01-01 10:00:00,ELETRÔNICO,FEMININO,67.0,2º GRAU COMPLETO,especificada neste boletim ocorrência procurar internet empresa aluguel caçambas  encontrou entrou contato referida empresa  logo seguida começou negociação whatsapp sendo suposta empresa nº 8 2 1297  vítima escolheu tamanho caçamba  sendo valor r   logo seguida  2  pix  392500 04885  perguntou caçamba caminho casa  logo seguida bloqueada whatsapp  neste ,manhã
1770,OUTRAS FRAUDES,CONSUMADO,CUIABA,PARQUE DAS NACOES,INTERNET,2024-07-19 14:09:00.000,1970-01-01 14:09:00,ELETRÔNICO,FEMININO,28.0,SUPERIOR COMPLETO,data 1924 recebi anúncio rede social instagram artista angélica oferecendo mala p empresa farm rio  obtida após responder pesquisa  após assistir vários artistas  observar site selo segurança comentários outras pessoas ganharam mala  paguei frete receber casa valor r   infelizmente página falsa tratava golpe  ínfimo  preocupa dados coletados  nome  endereço  utilizados  através pix copia cola empresa owem pay intermediadora pagamento  cnpj 8399 88  iugu ip sa  h09min  site  payavalieeganhefarmonline pix informaram pagamento  2268014brgovbcbpixqriugucompublicpayloadv2bec2d34f91b85fcf4379802br5925owem pay intermediadora d60barueri620705036304176d               boletim on lineprotocolo atendimento  5,tarde
1771,OUTRAS FRAUDES,CONSUMADO,CUIABA,TIJUCAL,INTERNET,2024-06-06 00:00:00.000,1970-01-01 13:00:00,ELETRÔNICO,FEMININO,54.0,2º GRAU INCOMPLETO,nº  65  3625648 havia mudado  logo seguida disse tentar pagar dívida ultrapassou limite diário  solicitou vítima fizesse depósito vítima dirigou lotérica fez  cpf  689219 18191 valor r 1990  desconfiou havia caído golpe whatsapp pediu enviasse r 800 ,tarde
1772,OUTRAS FRAUDES,CONSUMADO,CUIABA,SAO SEBASTIAO,INTERNET,2024-02-22 06:24:00.000,1970-01-01 06:24:00,ELETRÔNICO,MASCULINO,44.0,SUPERIOR COMPLETO,dia  36131  usando oferecidas site pagamento débito  utilizando tal pagamento conta corrente 288703  cooperativa 0810  sicredi  nome  inadimplente  verificarmos acima  energisa  dia   bo procurar agência companhia verificação  retificando boletim ocorrência registrado 03  16h09  nº 2072482                      boletim on lineprotocolo atendimento7,manhã
1774,OUTRAS FRAUDES,CONSUMADO,CUIABA,MORADA DA SERRA,INTERNET,2024-02-29 00:00:00.000,1970-01-01 08:00:00,ELETRÔNICO,MASCULINO,42.0,SUPERIOR COMPLETO,efetuou pagamento duas contas telefônicas supostamente energisa  sendo valor r 22561 vencimento 11 outra valor r 841 vencimento 08  sendo ambas pagas 032024  vítima fez referidos pagamentos atentou recebedor energisa sim serviços cobranças digitais ltda  cnpj    38160001   banco falso boleto  vítima informa recebeu boletos via whatsapp através antonio leite campos junior ,manhã
1775,OUTRAS FRAUDES,CONSUMADO,CUIABA,BARREIRO BRANCO,INTERNET,2024-02-17 05:49:00.000,1970-01-01 05:49:00,ELETRÔNICO,FEMININO,41.0,2º GRAU COMPLETO,sábado dia 17 fevereiro 0550 chegou mensagem caixa dizendo feito pix troco empresa  entrei aplicativo digital banco verifiquei saldo zerado  tiraram 003 centavos lá  momento ocorreu tempo verificar pois saída  1140 sentei almoçar consegui entrar conta tirar print  e fazer contestação movimento bancário  mensagem informei feito nenhuma autorização  pediram aguardar  fiz pesquisa google consegui alguma informação sobre fez transação  dia tarde recebi mensagem banco pedindo aguardar 10 dias úteis  domingo manhã tentei entrar aplicativo bloqueado  mensagem dizendo ir agência regularizar 19 fevereiro 2024 banco atendida atendente disse realmente constatado conta raqueada banco devolveria dinheiro conta  disse conta digital ficaria bloqueada  após 5 dias úteis ocorrido caixa eletrônico tirar extrato verifiquei mudaram conta digital estado paulo  espera alguma resposta banco             boletim on lineprotocolo atendimento,madrugada
1776,OUTRAS FRAUDES,CONSUMADO,CUIABA,JARDIM IMPERIAL,INTERNET,2024-02-02 00:00:00.000,1970-01-01 09:25:00,ELETRÔNICO,MASCULINO,67.0,SUPERIOR COMPLETO,banco brasil ag  33251 c  c  3659  data hoje acessar aplicativo banco percebeu retirado valor r 1000 pix sendo  data 2024  vítima perceber fato somente data hoje  conhecimento fato acontecido fez referido pix  vitima sofreu fraude ,manhã
1777,OUTRAS FRAUDES,CONSUMADO,CUIABA,PEDRA 90,INTERNET,2024-01-25 00:00:00.000,1970-01-01 16:20:00,ELETRÔNICO,MASCULINO,29.0,2º GRAU COMPLETO,narra energisa efetuou pagamento via qr code fatura energia atentou pagamento referida fatura  pagamento energisa sim negociacao adm  cnpj  000110  vítima sofrera fraude ,tarde
1778,ESTELIONATO,CONSUMADO,CUIABA,PEDRA 90,INTERNET,2024-02-03 00:00:00.000,1970-01-01 17:33:00,ELETRÔNICO,MASCULINO,47.0,2º GRAU COMPLETO,anúncio facebook sobre venda motocicleta   sendo r 8 nome  banco itaucard sa  pix  kaylainev00gmailcom,tarde
1779,ESTELIONATO,CONSUMADO,CUIABA,JARDIM FLORIANOPOLIS,INTERNET,2024-02-01 00:00:00.000,1970-01-01 10:00:00,ELETRÔNICO,FEMININO,40.0,1º GRAU INCOMPLETO,narra vítima  comunicante pegou telefone   996783665 conhecido  vendedor material construção  vítima fez pedido fez pagamento valor r 800 aldecy    pagseguro sa  previsão entrega referidos materiais dia 012024 data registro desta ocorrência entregue suposto vendedor atende ligação  ea vítima consegue contato mesmo ,manhã
1780,OUTRAS FRAUDES,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2024-01-23 00:00:00.000,1970-01-01 09:45:00,ELETRÔNICO,FEMININO,63.0,SUPERIOR COMPLETO,narra vítima  comunicante receber whatsapp nº  65  98154329 passava filha pedindo mesma fizesse favor  dizia mensagem notebook havia estragado nao conseguindo entrar aplicativo banco comprar outro  pediu vítima pagasse devolveria dinheiro  pediu vítima fizesse pagamento banco assas  362230 nome vitor   53578847 0114 valor r 2790  logo seguida pediu vítima mandasse outro valor r 6800 comprar mesa  vítima enviou pix acima relacionada  desconfiou golpe solicitaram valor maior ,manhã
1781,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,CONDOMÍNIO,2024-11-23 00:00:00.000,1970-01-01 08:00:00,OUTRO(S),MASCULINO,25.0,2º GRAU INCOMPLETO,narra vítima  comunicante possuía imóvel  sendo apartamento  condomínio chapada andorinhas   situado rua vereador  bairro  jardim imperial ap 1 bloco  fez contrato gaveta compra venda ágil apartamento  sendo valor r 73  pernet parente souza  cpf  0889 98165  encontra atualmente morando apartamento  pagou r 15 leila  cpf  2766 134  ágil veículo valor r 58  referido apartamento débito construtora mrv valor r   dado momento apareceu corretora imóveis nome ramos  creci  9514  oferecendo apartamento thyago  fez acordo mrv  mentindo thyago dívida mrv r 72 quitação ficaria valor r   thyago confiando kamilla  efetuou transferência valor r  ela  sendo assim mesma  fez acordo mrv sendo r  entrada  duas parcelas r 18  mv emitiu boleto valor r 350  porém falsificou assinatura vítima  autorizando acordo  mesma cumpriu  efetuou pagamento hora pagar boleto  emitiu comprovante falso  vítima entrou contato mrv onde existe acordo kamilla construtora existe nenhum pagamento efetuado ela  data hoje dia 19032025 volta 1000 manhã  kamilla fez novamente acordo autorização construtora mrv  novamente falsificando assinatura vítima ,manhã
